Citable Reference,Context Description,Title,Description,Start Date,Start Date (num),End Date,End Date (num),Covering Dates,Held by,Catalogue level,References,Opening Date,Closure Status,Closure Type,Closure Code,Subjects,Digitised,ID,Score
BT 53/303,Textiles Registrations,Designs 510000-510999,Designs 510000-510999.,01/05/1970,19700501,31/03/1971,19710331,1970 May- 1971 Mar,"The National Archives, Kew",6,,,"Open Document, Open Description",Open Immediately,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C6118071,0
BT 53/304,Textiles Registrations,Designs 511000-511999,Designs 511000-511999.,01/03/1971,19710301,31/10/1971,19711031,1971 Mar- Oct,"The National Archives, Kew",6,,,"Open Document, Open Description",Open Immediately,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C6118072,0
BT 53/305,Textiles Registrations,Designs 512000-512999,Designs 512000-512999.,01/10/1971,19711001,30/11/1974,19741130,1971 Oct- 1974 Nov,"The National Archives, Kew",6,,,"Open Document, Open Description",Open Immediately,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C6118073,0
BT 53/306,Textiles Registrations,Designs 513000-513999,Designs 513000-513999.,01/11/1974,19741101,31/10/1982,19821031,1974 Nov- 1982 Oct,"The National Archives, Kew",6,,,"Open Document, Open Description",Open Immediately,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C6118074,0
BT 53/307,Textiles Registrations,Designs 514000-514699,Designs 514000-514699.,01/10/1982,19821001,31/03/1986,19860331,1982 Oct- 1986 Mar,"The National Archives, Kew",6,,,"Open Document, Open Description",Open Immediately,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C6118075,0
BT 53/308,Textiles Registrations,Designs 514700-515454,Designs 514700-515454.,01/03/1986,19860301,31/07/1989,19890731,1986 Mar- 1989 July,"The National Archives, Kew",6,,,"Open Document, Open Description",Open Immediately,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C6118076,0
BT 53/309,Non-textile Registrations,Designs 935500-936299,Designs 935500-936299.,01/03/1968,19680301,30/04/1968,19680430,1968 Mar 01 - 1968 Apr 30,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935158,0
BT 53/310,Non-textile Registrations,Designs 936300-937099,Designs 936300-937099.,01/04/1968,19680401,30/06/1968,19680630,1968 Apr 01 - 1968 Jun 30,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935159,0
BT 53/311,Non-textile Registrations,Designs 937100-937899,Designs 937100-937899.,01/06/1968,19680601,31/08/1968,19680831,1968 Jun 01 - 1968 Aug 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935160,0
BT 53/312,Non-textile Registrations,Designs 937900-938699,Designs 937900-938699.,01/08/1968,19680801,31/10/1968,19681031,1968 Aug 01 - 1968 Oct 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935161,0
BT 53/313,Non-textile Registrations,Designs 938700-939499,Designs 938700-939499.,01/10/1968,19681001,31/12/1968,19681231,1968 Oct 01 - 1968 Dec 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935162,0
BT 53/314,Non-textile Registrations,Designs 939500-940299,Designs 939500-940299.,01/12/1968,19681201,31/01/1969,19690131,1968 Dec 01 - 1969 Jan 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935163,0
BT 53/315,Non-textile Registrations,Designs 940300-941099,Designs 940300-941099.,01/01/1969,19690101,31/03/1969,19690331,1969 Jan 01 - 1969 Mar 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935164,0
BT 53/316,Non-textile Registrations,Designs 941100-941899,Designs 941100-941899.,01/03/1969,19690301,31/05/1969,19690531,1969 Mar 01 - 1969 May 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935165,0
BT 53/317,Non-textile Registrations,Designs 941900-942699,Designs 941900-942699.,01/05/1969,19690501,31/07/1969,19690731,1969 May 01 - 1969 Jul 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935166,0
BT 53/318,Non-textile Registrations,Designs 942700-943499,Designs 942700-943499.,01/07/1969,19690701,30/09/1969,19690930,1969 Jul 01 - 1969 Sep 30,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935167,0
BT 53/319,Non-textile Registrations,Designs 943500-944299,Designs 943500-944299.,01/09/1969,19690901,30/11/1969,19691130,1969 Sep 01 - 1969 Nov 30,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935168,0
BT 53/320,Non-textile Registrations,Designs 944300-945099,Designs 944300-945099.,01/11/1969,19691101,31/01/1970,19700131,1969 Nov 01 - 1970 Jan 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935169,0
BT 53/321,Non-textile Registrations,Designs 945100-945899,Designs 945100-945899.,01/01/1970,19700101,31/03/1970,19700331,1970 Jan 01 - 1970 Mar 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935170,0
BT 53/322,Non-textile Registrations,Designs 945900-946699,Designs 945900-946699.,01/03/1970,19700301,31/05/1970,19700531,1970 Mar 01 - 1970 May 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935171,0
BT 53/323,Non-textile Registrations,Designs 946700-947499,Designs 946700-947499.,01/05/1970,19700501,31/07/1970,19700731,1970 May 01 - 1970 Jul 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935172,0
BT 53/324,Non-textile Registrations,Designs 947500-948299,Designs 947500-948299.,01/07/1970,19700701,30/09/1970,19700930,1970 Jul 01 - 1970 Sep 30,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935173,0
BT 53/325,Non-textile Registrations,Designs 948300-949099,Designs 948300-949099.,01/09/1970,19700901,30/11/1970,19701130,1970 Sep 01 - 1970 Nov 30,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935174,0
BT 53/326,Non-textile Registrations,Designs 949100-949899,Designs 949100-949899.,01/11/1970,19701101,31/12/1970,19701231,1970 Nov 01 - 1970 Dec 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935175,0
BT 53/327,Non-textile Registrations,Designs 949900-950699,Designs 949900-950699.,01/12/1970,19701201,28/02/1971,19710228,1970 Dec 01 - 1971 Feb 28,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935176,0
BT 53/328,Non-textile Registrations,Designs 950700-951499,Designs 950700-951499.,01/02/1971,19710201,30/04/1971,19710430,1971 Feb 01 - 1971 Apr 30,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935177,0
BT 53/329,Non-textile Registrations,Designs 951500-952299,Designs 951500-952299.,01/04/1971,19710401,30/06/1971,19710630,1971 Apr 01 - 1971 Jun 30,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935178,0
BT 53/330,Non-textile Registrations,Designs 952300-953099,Designs 952300-953099.,01/06/1971,19710601,31/08/1971,19710831,1971 Jun 01 - 1971 Aug 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935179,0
BT 53/331,Non-textile Registrations,Designs 953100-953899,Designs 953100-953899.,01/08/1971,19710801,31/10/1971,19711031,1971 Aug 01 - 1971 Oct 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935180,0
BT 53/332,Non-textile Registrations,Designs 953900-954699,Designs 953900-954699.,01/10/1971,19711001,30/11/1971,19711130,1971 Oct 01 - 1971 Nov 30,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935181,0
BT 53/333,Non-textile Registrations,Designs 954700-955499,Designs 954700-955499.,01/11/1971,19711101,31/01/1972,19720131,1971 Nov 01 - 1972 Jan 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935182,0
BT 53/334,Non-textile Registrations,Designs 955500-956299,Designs 955500-956299.,01/01/1972,19720101,29/02/1972,19720229,1972 Jan 01 - 1972 Feb 29,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10039 Food and drink;
        C10108 Trade and commerce",,C10935183,0
BT 53/335,Non-textile Registrations,Designs 956300-957099,Designs 956300-957099.,01/02/1972,19720201,30/04/1972,19720430,1972 Feb 01 - 1972 Apr 30,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935239,0
BT 53/336,Non-textile Registrations,Designs 957100-957899,Designs 957100-957899.,01/04/1972,19720401,30/06/1972,19720630,1972 Apr 01 - 1972 Jun 30,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935240,0
BT 53/337,Non-textile Registrations,Designs 957900-958699,Designs 957900-958699.,01/06/1972,19720601,31/08/1972,19720831,1972 Jun 01 - 1972 Aug 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935241,0
BT 53/338,Non-textile Registrations,Designs 958700-959499,Designs 958700-959499.,01/08/1972,19720801,31/10/1972,19721031,1972 Aug 01 - 1972 Oct 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935242,0
BT 53/339,Non-textile Registrations,Designs 959500-960299,Designs 959500-960299.,01/10/1972,19721001,30/11/1972,19721130,1972 Oct 01 - 1972 Nov 30,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935243,0
BT 53/340,Non-textile Registrations,Designs 960300-961099,Designs 960300-961099.,01/11/1972,19721101,31/01/1973,19730131,1972 Nov 01 - 1973 Jan 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935244,0
BT 53/341,Non-textile Registrations,Designs 961100-961899,Designs 961100-961899.,01/01/1973,19730101,31/03/1973,19730331,1973 Jan 01 - 1973 Mar 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935245,0
BT 53/342,Non-textile Registrations,Designs 961900-962699,"Designs 961900-962699.
Note: 2 Parts; previously missing, found April 2002",01/03/1973,19730301,31/05/1973,19730531,1973 Mar 01 - 1973 May 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935246,0
BT 53/343,Non-textile Registrations,Designs 962700-963499,Designs 962700-963499.,01/05/1973,19730501,31/07/1973,19730731,1973 May 01 - 1973 Jul 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935247,0
BT 53/344,Non-textile Registrations,Designs 963500-964299,Designs 963500-964299.,01/07/1973,19730701,31/10/1973,19731031,1973 Jul 01 - 1973 Oct 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935248,0
BT 53/345,Non-textile Registrations,Designs 964300-965099,Designs 964300-965099.,01/10/1973,19731001,31/12/1973,19731231,1973 Oct 01 - 1973 Dec 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935249,0
BT 53/346,Non-textile Registrations,Designs 965100-965899,Designs 965100-965899.,01/12/1973,19731201,31/03/1974,19740331,1973 Dec 01 - 1974 Mar 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935250,0
BT 53/347,Non-textile Registrations,Designs 965900-966699,Designs 965900-966699.,01/03/1974,19740301,31/05/1974,19740531,1974 Mar 01 - 1974 May 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935251,0
BT 53/348,Non-textile Registrations,Designs 966700-967499,Designs 966700-967499.,01/05/1974,19740501,31/07/1974,19740731,1974 May 01 - 1974 Jul 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935252,0
BT 53/349,Non-textile Registrations,Designs 967500-968299,Designs 967500-968299.,01/07/1974,19740701,31/10/1974,19741031,1974 Jul 01 - 1974 Oct 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935253,0
BT 53/350,Non-textile Registrations,Designs 968300-969099,Designs 968300-969099.,01/10/1974,19741001,31/12/1974,19741231,1974 Oct 01 - 1974 Dec 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935254,0
BT 53/351,Non-textile Registrations,Designs 969100-969899,Designs 969100-969899.,01/12/1974,19741201,28/02/1975,19750228,1974 Dec 01 - 1975 Feb 28,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935255,0
BT 53/352,Non-textile Registrations,Designs 969900-970699,Designs 969900-970699.,01/02/1975,19750201,30/04/1975,19750430,1975 Feb 01 - 1975 Apr 30,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935256,0
BT 53/353,Non-textile Registrations,Designs 970700-971499,Designs 970700-971499.,01/04/1975,19750401,30/06/1975,19750630,1975 Apr 01 - 1975 Jun 30,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935257,0
BT 53/354,Non-textile Registrations,Designs 971500-972299,Designs 971500-972299.,01/06/1975,19750601,31/08/1975,19750831,1975 Jun 01 - 1975 Aug 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935258,0
BT 53/355,Non-textile Registrations,Designs 972300-973099,Designs 972300-973099.,01/08/1975,19750801,30/11/1975,19751130,1975 Aug 01 - 1975 Nov 30,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935259,0
BT 53/356,Non-textile Registrations,Designs 973100-973899,Designs 973100-973899.,01/11/1975,19751101,31/01/1976,19760131,1975 Nov 01 - 1976 Jan 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935260,0
BT 53/357,Non-textile Registrations,Designs 973900-974699,Designs 973900-974699.,01/01/1976,19760101,29/02/1976,19760229,1976 Jan 01 - 1976 Feb 29,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935261,0
BT 53/358,Non-textile Registrations,Designs 974700-975499,Designs 974700-975499.,01/02/1976,19760201,31/05/1976,19760531,1976 Feb 01 - 1976 May 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935262,0
BT 53/359,Non-textile Registrations,Designs 975500-976299,Designs 975500-976299.,01/05/1976,19760501,30/06/1976,19760630,1976 May 01 - 1976 Jun 30,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935263,0
BT 53/360,Non-textile Registrations,Designs 976300-977099,Designs 976300-977099.,01/06/1976,19760601,30/09/1976,19760930,1976 Jun 01 - 1976 Sep 30,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935264,0
BT 53/361,Non-textile Registrations,Designs 977100-977899,Designs 977100-977899.,01/09/1976,19760901,30/11/1976,19761130,1976 Sep 01 - 1976 Nov 30,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935265,0
BT 53/362,Non-textile Registrations,Designs 977900-978699,Designs 977900-978699.,01/11/1976,19761101,31/01/1977,19770131,1976 Nov 01 - 1977 Jan 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935266,0
BT 53/363,Non-textile Registrations,Designs 978700-979499,Designs 978700-979499.,01/01/1977,19770101,31/03/1977,19770331,1977 Jan 01 - 1977 Mar 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935267,0
BT 53/364,Non-textile Registrations,Designs 979500-980299,Designs 979500-980299.,01/03/1977,19770301,30/06/1977,19770630,1977 Mar 01 - 1977 Jun 30,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935268,0
BT 53/365,Non-textile Registrations,Designs 980300-981099,Designs 980300-981099.,01/06/1977,19770601,31/08/1977,19770831,1977 Jun 01 - 1977 Aug 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935269,0
BT 53/366,Non-textile Registrations,Designs 981100-981899,Designs 981100-981899.,01/08/1977,19770801,31/10/1977,19771031,1977 Aug 01 - 1977 Oct 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935270,0
BT 53/367,Non-textile Registrations,Designs 981900-982699,Designs 981900-982699.,01/10/1977,19771001,31/12/1977,19771231,1977 Oct 01 - 1977 Dec 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935271,0
BT 53/368,Non-textile Registrations,Designs 982700-983499,Designs 982700-983499.,01/12/1977,19771201,28/02/1978,19780228,1977 Dec 01 - 1978 Feb 28,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935272,0
BT 53/369,Non-textile Registrations,Designs 983500-984299,Designs 983500-984299.,01/02/1978,19780201,30/04/1978,19780430,1978 Feb 01 - 1978 Apr 30,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935273,0
BT 53/370,Non-textile Registrations,Designs 984300-985099,Designs 984300-985099.,01/04/1978,19780401,30/06/1978,19780630,1978 Apr 01 - 1978 Jun 30,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935274,0
BT 53/371,Non-textile Registrations,Designs 985100-985899,Designs 985100-985899.,01/06/1978,19780601,31/08/1978,19780831,1978 Jun 01 - 1978 Aug 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935275,0
BT 53/372,Non-textile Registrations,Designs 985900-986699,Designs 985900-986699.,01/08/1978,19780801,31/10/1978,19781031,1978 Aug 01 - 1978 Oct 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935276,0
BT 53/373,Non-textile Registrations,Designs 986700-987499,Designs 986700-987499.,01/10/1978,19781001,31/12/1978,19781231,1978 Oct 01 - 1978 Dec 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935277,0
BT 53/374,Non-textile Registrations,Designs 987500-988299,Designs 987500-988299.,01/12/1978,19781201,31/01/1979,19790131,1978 Dec 01 - 1979 Jan 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935278,0
BT 53/375,Non-textile Registrations,Designs 988300-989099,Designs 988300-989099.,01/01/1979,19790101,31/03/1979,19790331,1979 Jan 01 - 1979 Mar 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935279,0
BT 53/376,Non-textile Registrations,Designs 989100-989899,Designs 989100-989899.,01/03/1979,19790301,31/05/1979,19790531,1979 Mar 01 - 1979 May 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935280,0
BT 53/377,Non-textile Registrations,Designs 989900-990699,Designs 989900-990699.,01/05/1979,19790501,31/07/1979,19790731,1979 May 01 - 1979 Jul 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935281,0
BT 53/378,Non-textile Registrations,Designs 990700-991499,Designs 990700-991499.,01/07/1979,19790701,30/09/1979,19790930,1979 Jul 01 - 1979 Sep 30,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935282,0
BT 53/379,Non-textile Registrations,Designs 991500-992299,Designs 991500-992299.,01/09/1979,19790901,30/11/1979,19791130,1979 Sep 01 - 1979 Nov 30,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935283,0
BT 53/380,Non-textile Registrations,Designs 992300-993099,Designs 992300-993099.,01/11/1979,19791101,31/01/1980,19800131,1979 Nov 01 - 1980 Jan 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935284,0
BT 53/381,Non-textile Registrations,Designs 993100-993899,Designs 993100-993899.,01/01/1980,19800101,31/03/1980,19800331,1980 Jan 01 - 1980 Mar 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935285,0
BT 53/382,Non-textile Registrations,Designs 993900-994699,Designs 993900-994699.,01/03/1980,19800301,30/04/1980,19800430,1980 Mar 01 - 1980 Apr 30,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935286,0
BT 53/383,Non-textile Registrations,Designs 994700-995499,Designs 994700-995499.,01/04/1980,19800401,30/06/1980,19800630,1980 Apr 01 - 1980 Jun 30,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935287,0
BT 53/384,Non-textile Registrations,Designs 995500-996299,Designs 995500-996299.,01/06/1980,19800601,31/08/1980,19800831,1980 Jun 01 - 1980 Aug 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935288,0
BT 53/385,Non-textile Registrations,Designs 996300-997099,Designs 996300-997099.,01/08/1980,19800801,31/10/1980,19801031,1980 Aug 01 - 1980 Oct 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935289,0
BT 53/386,Non-textile Registrations,Designs 997100-997899,Designs 997100-997899.,01/10/1980,19801001,31/12/1980,19801231,1980 Oct 01 - 1980 Dec 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935188,0
BT 53/387,Non-textile Registrations,Designs 997900-998699,Designs 997900-998699.,01/12/1980,19801201,28/02/1981,19810228,1980 Dec 01 - 1981 Feb 28,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935189,0
BT 53/388,Non-textile Registrations,Designs 998700-999499,Designs 998700-999499.,01/02/1981,19810201,31/03/1981,19810331,1981 Feb 01 - 1981 Mar 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935190,0
BT 53/389,Non-textile Registrations,Designs 999500-1000299,Designs 999500-1000299.,01/03/1981,19810301,31/05/1981,19810531,1981 Mar 01 - 1981 May 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935191,0
BT 53/390,Non-textile Registrations,Designs 1000300-1000699,Designs 1000300-1000699.,01/05/1981,19810501,31/05/1981,19810531,1981 May 01 - 1981 May 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935192,0
BT 53/391,Non-textile Registrations,Designs 1000700-1001499,Designs 1000700-1001499.,01/05/1981,19810501,31/07/1981,19810731,1981 May 01 - 1981 Jul 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935193,0
BT 53/392,Non-textile Registrations,Designs 1001500-1002299,Designs 1001500-1002299.,01/07/1981,19810701,30/09/1981,19810930,1981 Jul 01 - 1981 Sep 30,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935194,0
